% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Bigrams

@RELATION Gender_Bigrams

@ATTRIBUTE Bigrams_Male  NUMERIC
@ATTRIBUTE Bigrams_Female  NUMERIC
@ATTRIBUTE Bigrams  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
98.0,159.0,ra,Female
72.0,136.0,ya,Female
421.0,62.0,an,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
421.0,62.0,an,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
9.0,1.0,ut,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
86.0,35.0,at,Female
96.0,612.0,ah,Female
22.0,41.0,li,Female
20.0,92.0,ma,Female
5.0,2.0,om,Female
110.0,36.0,am,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
8.0,2.0,ez,Female
134.0,53.0,al,Female
134.0,53.0,al,Female
0.0,1.0,nz,Female
6.0,35.0,za,Female
96.0,612.0,ah,Female
110.0,36.0,am,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
72.0,10.0,as,Female
96.0,612.0,ah,Female
323.0,28.0,sh,Female
96.0,612.0,ah,Female
30.0,11.0,ab,Female
253.0,29.0,ar,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
421.0,62.0,an,Female
7.0,27.0,ja,Female
7.0,27.0,ja,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
10.0,42.0,sa,Female
0.0,9.0,qa,Female
98.0,159.0,ra,Female
98.0,159.0,ra,Female
25.0,8.0,on,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
12.0,3.0,ud,Female
1.0,2.0,ht,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
253.0,29.0,ar,Female
11.0,115.0,la,Female
134.0,53.0,al,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
9.0,14.0,um,Female
6.0,35.0,za,Female
87.0,29.0,in,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
2.0,29.0,ba,Female
11.0,115.0,la,Female
0.0,9.0,qa,Female
20.0,92.0,ma,Female
9.0,3.0,es,Female
20.0,11.0,is,Female
10.0,42.0,sa,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
72.0,136.0,ya,Female
37.0,258.0,na,Female
10.0,96.0,ka,Female
34.0,4.0,ib,Female
96.0,612.0,ah,Female
6.0,20.0,fa,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
44.0,11.0,em,Female
56.0,65.0,en,Female
37.0,258.0,na,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
2.0,29.0,ba,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
0.0,2.0,Lu,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
87.0,29.0,in,Female
37.0,258.0,na,Female
0.0,2.0,lu,Female
20.0,92.0,ma,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
20.0,92.0,Ma,Female
19.0,7.0,or,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
86.0,35.0,at,Female
1.0,90.0,ia,Female
1.0,90.0,ia,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
87.0,29.0,in,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
56.0,65.0,en,Female
98.0,159.0,ra,Female
10.0,2.0,ek,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
19.0,7.0,or,Female
56.0,65.0,en,Female
323.0,28.0,sh,Female
7.0,1.0,kh,Female
5.0,2.0,ob,Female
9.0,14.0,um,Female
56.0,65.0,en,Female
323.0,28.0,sh,Female
323.0,28.0,sh,Female
323.0,28.0,sh,Female
9.0,61.0,da,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
10.0,96.0,ka,Female
96.0,612.0,ah,Female
45.0,10.0,ak,Female
10.0,96.0,ka,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
10.0,96.0,ka,Female
96.0,612.0,ah,Female
134.0,53.0,al,Female
48.0,18.0,el,Female
66.0,10.0,il,Female
134.0,53.0,al,Female
253.0,29.0,ar,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
110.0,36.0,am,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
110.0,36.0,am,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
5.0,11.0,wa,Female
9.0,14.0,um,Female
9.0,4.0,eh,Female
134.0,53.0,al,Female
134.0,53.0,al,Female
48.0,18.0,el,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
34.0,4.0,ib,Female
98.0,159.0,ra,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
56.0,65.0,en,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
10.0,42.0,sa,Female
110.0,36.0,am,Female
25.0,8.0,on,Female
18.0,4.0,un,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
37.0,258.0,na,Female
44.0,11.0,em,Female
37.0,258.0,na,Female
45.0,10.0,ak,Female
10.0,2.0,ek,Female
73.0,13.0,er,Female
25.0,8.0,on,Female
10.0,42.0,sa,Female
56.0,65.0,en,Female
9.0,61.0,da,Female
35.0,11.0,az,Female
14.0,5.0,di,Female
19.0,7.0,or,Female
3.0,3.0,hr,Female
56.0,65.0,en,Female
421.0,62.0,an,Female
323.0,28.0,sh,Female
35.0,11.0,az,Female
10.0,42.0,sa,Female
323.0,28.0,sh,Female
323.0,28.0,sh,Female
323.0,28.0,sh,Female
37.0,258.0,na,Female
134.0,53.0,al,Female
31.0,168.0,ha,Female
323.0,28.0,sh,Female
37.0,258.0,na,Female
3.0,24.0,aa,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
134.0,53.0,al,Female
134.0,53.0,al,Female
96.0,612.0,ah,Female
2.0,29.0,ba,Female
31.0,168.0,ha,Female
0.0,1.0,ll,Female
48.0,18.0,el,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
10.0,42.0,sa,Female
5.0,6.0,ga,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
37.0,258.0,na,Female
1.0,90.0,ia,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
253.0,29.0,ar,Female
96.0,612.0,ah,Female
2.0,29.0,ba,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
6.0,35.0,za,Female
2.0,29.0,ba,Female
98.0,159.0,ra,Female
10.0,42.0,sa,Female
1.0,4.0,ze,Female
72.0,10.0,as,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
421.0,62.0,an,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
38.0,6.0,et,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
56.0,65.0,en,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
2.0,29.0,ba,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
56.0,65.0,en,Female
323.0,28.0,sh,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
2.0,8.0,ne,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
10.0,42.0,sa,Female
96.0,612.0,ah,Female
10.0,42.0,sa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
37.0,258.0,na,Female
134.0,53.0,al,Female
40.0,5.0,ed,Female
9.0,61.0,da,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
87.0,29.0,in,Female
37.0,258.0,na,Female
10.0,5.0,af,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
5.0,11.0,wa,Female
86.0,35.0,at,Female
1.0,90.0,ia,Female
98.0,159.0,ra,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
20.0,11.0,is,Female
87.0,29.0,in,Female
10.0,96.0,ka,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
40.0,5.0,ed,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
5.0,11.0,wa,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
56.0,65.0,en,Female
87.0,29.0,in,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
31.0,168.0,ha,Female
6.0,20.0,fa,Female
56.0,65.0,en,Female
8.0,4.0,us,Female
2.0,29.0,ba,Female
56.0,65.0,en,Female
87.0,29.0,in,Female
9.0,61.0,da,Female
56.0,65.0,en,Female
66.0,10.0,il,Female
134.0,53.0,al,Female
253.0,29.0,ar,Female
40.0,5.0,ed,Female
48.0,18.0,el,Female
96.0,612.0,ah,Female
134.0,53.0,al,Female
11.0,115.0,la,Female
30.0,11.0,ab,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
87.0,29.0,in,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
323.0,28.0,sh,Female
22.0,41.0,li,Female
20.0,92.0,ma,Female
87.0,29.0,in,Female
56.0,65.0,en,Female
37.0,258.0,na,Female
3.0,1.0,uk,Female
110.0,36.0,am,Female
73.0,13.0,er,Female
88.0,8.0,ad,Female
72.0,136.0,ya,Female
31.0,168.0,ha,Female
86.0,35.0,at,Female
110.0,36.0,am,Female
253.0,29.0,ar,Female
87.0,29.0,in,Female
9.0,4.0,eh,Female
9.0,61.0,da,Female
3.0,24.0,aa,Female
9.0,61.0,da,Female
253.0,29.0,ar,Female
86.0,35.0,at,Female
7.0,27.0,ja,Female
96.0,612.0,ah,Female
253.0,29.0,ar,Female
73.0,13.0,er,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
10.0,42.0,sa,Female
31.0,168.0,ha,Female
86.0,35.0,at,Female
56.0,65.0,en,Female
10.0,42.0,sa,Female
19.0,7.0,or,Female
72.0,136.0,ya,Female
0.0,10.0,ie,Female
72.0,136.0,ya,Female
421.0,62.0,an,Female
2.0,3.0,nn,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
421.0,62.0,an,Female
6.0,35.0,za,Female
2.0,29.0,ba,Female
56.0,65.0,en,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
31.0,168.0,ha,Female
3.0,24.0,aa,Female
20.0,92.0,ma,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
4.0,3.0,yn,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
1.0,90.0,ia,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
6.0,35.0,za,Female
56.0,65.0,en,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
3.0,5.0,ol,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
7.0,2.0,yr,Female
73.0,13.0,er,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,1.0,hl,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
253.0,29.0,ar,Female
48.0,18.0,el,Female
86.0,35.0,at,Female
10.0,5.0,af,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
35.0,6.0,ul,Female
87.0,29.0,in,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
30.0,11.0,ab,Female
66.0,10.0,il,Female
72.0,136.0,ya,Female
1.0,5.0,ea,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
88.0,8.0,ad,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
20.0,92.0,ma,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
31.0,168.0,ha,Female
1.0,90.0,ia,Female
31.0,168.0,ha,Female
10.0,42.0,sa,Female
31.0,168.0,ha,Female
1.0,90.0,ia,Female
37.0,258.0,na,Female
34.0,111.0,ni,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
2.0,3.0,nn,Female
37.0,258.0,na,Female
72.0,136.0,ya,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
1.0,90.0,ia,Female
31.0,168.0,ha,Female
110.0,36.0,am,Female
44.0,11.0,em,Female
20.0,92.0,ma,Female
37.0,258.0,na,Female
110.0,36.0,am,Female
37.0,258.0,na,Female
86.0,35.0,at,Female
7.0,27.0,ja,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
9.0,61.0,da,Female
86.0,35.0,at,Female
86.0,35.0,at,Female
72.0,136.0,ya,Female
86.0,35.0,at,Female
7.0,27.0,ja,Female
7.0,27.0,ja,Female
31.0,168.0,ha,Female
35.0,11.0,az,Female
87.0,29.0,in,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
31.0,168.0,ha,Female
421.0,62.0,an,Female
20.0,92.0,ma,Female
37.0,258.0,na,Female
10.0,42.0,sa,Female
37.0,258.0,na,Female
34.0,111.0,ni,Female
34.0,111.0,ni,Female
37.0,258.0,na,Female
3.0,24.0,aa,Female
2.0,29.0,ba,Female
3.0,4.0,bi,Female
37.0,258.0,na,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
30.0,11.0,ab,Female
20.0,15.0,ee,Female
31.0,63.0,hi,Female
37.0,258.0,na,Female
86.0,35.0,at,Female
253.0,29.0,ar,Female
37.0,258.0,na,Female
253.0,29.0,ar,Female
37.0,258.0,na,Female
31.0,168.0,ha,Female
10.0,42.0,sa,Female
37.0,258.0,na,Female
31.0,168.0,ha,Female
72.0,136.0,ya,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
9.0,61.0,da,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
31.0,168.0,ha,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
2.0,29.0,ba,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
87.0,29.0,in,Female
96.0,612.0,ah,Female
31.0,63.0,hi,Female
10.0,5.0,af,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
0.0,9.0,qa,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
0.0,1.0,of,Female
96.0,612.0,ah,Female
6.0,20.0,fa,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
323.0,28.0,sh,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
323.0,28.0,sh,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
0.0,9.0,qa,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
323.0,28.0,sh,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
3.0,24.0,aa,Female
66.0,10.0,il,Female
5.0,11.0,wa,Female
3.0,24.0,aa,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
253.0,29.0,ar,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
1.0,5.0,ea,Female
31.0,168.0,ha,Female
56.0,65.0,en,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
72.0,136.0,ya,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
18.0,4.0,un,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
253.0,29.0,ar,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
110.0,36.0,am,Female
35.0,47.0,ri,Female
253.0,29.0,ar,Female
10.0,96.0,ka,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
323.0,28.0,sh,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
35.0,47.0,ri,Female
86.0,35.0,at,Female
118.0,11.0,th,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
421.0,62.0,an,Female
96.0,612.0,ah,Female
44.0,11.0,em,Female
56.0,65.0,en,Female
86.0,35.0,at,Female
110.0,36.0,am,Female
73.0,13.0,er,Female
3.0,3.0,hr,Female
323.0,28.0,sh,Female
37.0,258.0,na,Female
9.0,61.0,da,Female
113.0,9.0,it,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
110.0,36.0,am,Female
31.0,168.0,ha,Female
34.0,111.0,ni,Female
37.0,258.0,na,Female
16.0,4.0,aq,Female
118.0,11.0,th,Female
96.0,612.0,ah,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
26.0,129.0,ta,Female
9.0,61.0,da,Female
37.0,258.0,na,Female
18.0,4.0,un,Female
40.0,5.0,ed,Female
20.0,92.0,ma,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
56.0,65.0,en,Female
35.0,11.0,az,Female
35.0,11.0,az,Female
19.0,7.0,or,Female
56.0,65.0,en,Female
20.0,15.0,ee,Female
37.0,258.0,na,Female
11.0,115.0,la,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
26.0,129.0,ta,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
253.0,29.0,ar,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
20.0,92.0,ma,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
11.0,115.0,la,Female
59.0,5.0,im,Female
20.0,92.0,ma,Female
20.0,11.0,is,Female
96.0,612.0,ah,Female
10.0,42.0,sa,Female
1.0,90.0,ia,Female
35.0,11.0,az,Female
10.0,96.0,ka,Female
9.0,14.0,um,Female
6.0,35.0,za,Female
53.0,3.0,ay,Female
1.0,4.0,ze,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
8.0,2.0,ez,Female
56.0,65.0,en,Female
87.0,29.0,in,Female
56.0,65.0,en,Female
31.0,168.0,ha,Female
11.0,115.0,la,Female
20.0,92.0,ma,Female
37.0,258.0,na,Female
6.0,20.0,fa,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
87.0,29.0,in,Female
56.0,65.0,en,Female
20.0,92.0,ma,Female
56.0,65.0,en,Female
35.0,11.0,az,Female
11.0,115.0,la,Female
3.0,3.0,hr,Female
14.0,5.0,di,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
56.0,65.0,en,Female
11.0,115.0,la,Female
6.0,35.0,za,Female
421.0,62.0,an,Female
110.0,36.0,am,Female
421.0,62.0,an,Female
35.0,11.0,az,Female
56.0,65.0,en,Female
72.0,136.0,ya,Female
6.0,35.0,za,Female
1.0,1.0,ua,Female
2.0,29.0,ba,Female
37.0,258.0,na,Female
11.0,115.0,la,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
6.0,20.0,fa,Female
1.0,1.0,oq,Female
56.0,65.0,en,Female
0.0,9.0,qa,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
110.0,36.0,am,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
96.0,612.0,ah,Female
86.0,35.0,at,Female
1.0,90.0,ia,Female
1.0,90.0,ia,Female
31.0,168.0,ha,Female
37.0,258.0,na,Female
72.0,136.0,ya,Female
1.0,90.0,ia,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
72.0,136.0,ya,Female
37.0,258.0,na,Female
11.0,115.0,la,Female
88.0,8.0,ad,Female
88.0,8.0,ad,Female
31.0,168.0,ha,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
421.0,62.0,an,Female
31.0,63.0,hi,Female
14.0,5.0,di,Female
1.0,90.0,ia,Female
98.0,159.0,ra,Female
31.0,168.0,ha,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
7.0,2.0,yr,Female
98.0,159.0,ra,Female
7.0,27.0,ja,Female
37.0,258.0,na,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
35.0,6.0,ul,Female
98.0,159.0,ra,Female
1.0,90.0,ia,Female
72.0,136.0,ya,Female
37.0,258.0,na,Female
253.0,29.0,ar,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
72.0,10.0,as,Female
8.0,4.0,us,Female
72.0,136.0,ya,Female
72.0,136.0,ya,Female
72.0,136.0,ya,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
73.0,13.0,er,Female
1.0,90.0,ia,Female
96.0,612.0,ah,Female
9.0,61.0,da,Female
9.0,61.0,da,Female
34.0,111.0,ni,Female
98.0,159.0,ra,Female
44.0,11.0,em,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
31.0,168.0,ha,Female
73.0,13.0,er,Female
11.0,115.0,la,Female
11.0,115.0,la,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
5.0,2.0,ub,Female
24.0,6.0,ur,Female
6.0,20.0,fa,Female
56.0,65.0,en,Female
56.0,65.0,en,Female
44.0,11.0,em,Female
96.0,612.0,ah,Female
110.0,36.0,am,Female
44.0,11.0,em,Female
59.0,5.0,im,Female
73.0,13.0,er,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
56.0,65.0,en,Female
59.0,5.0,im,Female
1.0,90.0,ia,Female
56.0,65.0,en,Female
40.0,5.0,ed,Female
44.0,11.0,em,Female
23.0,2.0,eb,Female
96.0,612.0,ah,Female
98.0,159.0,ra,Female
96.0,612.0,ah,Female
37.0,258.0,na,Female
98.0,159.0,ra,Female
72.0,136.0,ya,Female
87.0,29.0,in,Female
30.0,11.0,ab,Female
72.0,136.0,ya,Female
96.0,612.0,ah,Female
96.0,612.0,ah,Female
