% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Unigrams

@RELATION Gender_Unigrams

@ATTRIBUTE Unigrams_Male  NUMERIC
@ATTRIBUTE Unigrams_Female  NUMERIC
@ATTRIBUTE Unigram  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
235.0,70.0,m,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
621.0,657.0,h,Female
297.0,96.0,l,Female
297.0,96.0,l,Female
297.0,96.0,l,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
110.0,21.0,b,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
128.0,13.0,k,Female
128.0,13.0,k,Female
502.0,67.0,r,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
70.0,17.0,z,Female
234.0,434.0,i,Female
502.0,67.0,r,Female
502.0,67.0,r,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
70.0,17.0,z,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
297.0,96.0,l,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
297.0,96.0,l,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
502.0,67.0,r,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
120.0,33.0,s,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
327.0,55.0,t,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
254.0,19.0,d,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
50.0,7.0,f,Female
621.0,657.0,h,Female
327.0,55.0,t,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
120.0,33.0,s,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
254.0,19.0,d,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
120.0,33.0,s,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
297.0,96.0,l,Female
297.0,96.0,l,Female
502.0,67.0,r,Female
254.0,19.0,d,Female
297.0,96.0,l,Female
621.0,657.0,h,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
110.0,21.0,b,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
128.0,13.0,k,Female
235.0,70.0,m,Female
502.0,67.0,r,Female
254.0,19.0,d,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
235.0,70.0,m,Female
502.0,67.0,r,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
502.0,67.0,r,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
502.0,67.0,r,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
327.0,55.0,t,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
297.0,96.0,l,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
502.0,67.0,r,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
297.0,96.0,l,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
297.0,96.0,l,Female
327.0,55.0,t,Female
50.0,7.0,f,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
297.0,96.0,l,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
110.0,21.0,b,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
254.0,19.0,d,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
70.0,17.0,z,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
234.0,434.0,i,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
110.0,21.0,b,Female
42.0,54.0,e,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
327.0,55.0,t,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
234.0,434.0,i,Female
50.0,7.0,f,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
50.0,7.0,f,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
234.0,434.0,i,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
234.0,434.0,i,Female
327.0,55.0,t,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
235.0,70.0,m,Female
618.0,175.0,n,Female
327.0,55.0,t,Female
235.0,70.0,m,Female
502.0,67.0,r,Female
502.0,67.0,r,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
49.0,5.0,q,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
254.0,19.0,d,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
70.0,17.0,z,Female
70.0,17.0,z,Female
502.0,67.0,r,Female
618.0,175.0,n,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
120.0,33.0,s,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
70.0,17.0,z,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
78.0,24.0,y,Female
42.0,54.0,e,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
70.0,17.0,z,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
70.0,17.0,z,Female
377.0,1549.0,a,Female
502.0,67.0,r,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
235.0,70.0,m,Female
618.0,175.0,n,Female
70.0,17.0,z,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
49.0,5.0,q,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
254.0,19.0,d,Female
254.0,19.0,d,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
234.0,434.0,i,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
120.0,33.0,s,Female
120.0,33.0,s,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
110.0,21.0,b,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
618.0,175.0,n,Female
235.0,70.0,m,Female
621.0,657.0,h,Female
235.0,70.0,m,Female
235.0,70.0,m,Female
235.0,70.0,m,Female
502.0,67.0,r,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
254.0,19.0,d,Female
235.0,70.0,m,Female
110.0,21.0,b,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
110.0,21.0,b,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
297.0,96.0,l,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
235.0,70.0,m,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
254.0,19.0,d,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
235.0,70.0,m,Female
621.0,657.0,h,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
102.0,9.0,j,Female
327.0,55.0,t,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
254.0,19.0,d,Female
618.0,175.0,n,Female
297.0,96.0,l,Female
235.0,70.0,m,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
42.0,54.0,e,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
502.0,67.0,r,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
110.0,21.0,b,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
254.0,19.0,d,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
102.0,9.0,j,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
110.0,21.0,b,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
327.0,55.0,t,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
78.0,24.0,y,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
618.0,175.0,n,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
234.0,434.0,i,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
502.0,67.0,r,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
377.0,1549.0,a,Female
621.0,657.0,h,Female
235.0,70.0,m,Female
621.0,657.0,h,Female
621.0,657.0,h,Female
377.0,1549.0,a,Female
618.0,175.0,n,Male
327.0,55.0,t,Male
42.0,54.0,e,Male
297.0,96.0,l,Male
502.0,67.0,r,Male
235.0,70.0,m,Male
235.0,70.0,m,Male
235.0,70.0,m,Male
235.0,70.0,m,Male
618.0,175.0,n,Male
234.0,434.0,i,Male
234.0,434.0,i,Male
618.0,175.0,n,Male
234.0,434.0,i,Male
621.0,657.0,h,Male
120.0,33.0,s,Male
5.0,0.0,w,Male
235.0,70.0,m,Male
618.0,175.0,n,Male
502.0,67.0,r,Male
618.0,175.0,n,Male
297.0,96.0,l,Male
85.0,0.0,v,Male
128.0,13.0,k,Male
120.0,33.0,s,Male
327.0,55.0,t,Male
621.0,657.0,h,Male
5.0,0.0,w,Male
5.0,0.0,w,Male
