% Indian_Name_Religion
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 11/08/15
% Python Generated ARFF file
%  
% Belief Model Type: Depth = 3
%
%

@RELATION Religion

@ATTRIBUTE Hinduism  NUMERIC
@ATTRIBUTE Islam  NUMERIC
@ATTRIBUTE Christianity  NUMERIC
@ATTRIBUTE class        {Hinduism,Islam,Christianity}

@DATA
0.0,1.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,8.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.5,0.0,Islam
0.0,0.0,0.0,Islam
1.0,1.5,0.0,Islam
0.0,0.5,0.0,Islam
0.0,5.0,0.0,Islam
4.0,11.0,1.0,Islam
1.0,1.0,0.0,Islam
1.5,9.0,0.0,Islam
0.0,1.5,0.0,Islam
1.0,10.0,0.0,Islam
1.5,10.0,0.0,Islam
5.5,16.0,0.5,Islam
5.0,13.5,0.5,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,4.0,0.0,Islam
0.0,3.0,0.0,Islam
1.0,5.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
1.0,0.5,0.0,Islam
6.5,14.5,0.5,Islam
1.0,3.0,0.0,Islam
0.0,2.5,0.0,Islam
0.5,2.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,3.0,0.0,Islam
8.0,25.0,1.5,Islam
0.0,1.0,0.0,Islam
0.0,6.5,0.0,Islam
0.0,10.5,0.0,Islam
0.0,0.5,0.0,Islam
1.0,2.0,0.0,Islam
0.0,1.0,0.0,Islam
5.5,8.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,4.5,0.0,Islam
0.5,4.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,2.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,5.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.0,0.0,Islam
2.0,3.0,0.0,Islam
0.0,1.0,0.0,Islam
1.0,11.0,0.0,Islam
1.5,19.5,0.0,Islam
4.0,10.0,1.5,Islam
1.0,8.0,0.0,Islam
2.5,35.5,0.5,Islam
5.0,38.5,1.5,Islam
2.0,28.0,0.0,Islam
4.0,11.0,0.0,Islam
3.5,46.5,0.5,Islam
5.5,46.5,1.0,Islam
5.0,27.5,1.5,Islam
2.0,34.0,0.5,Islam
0.0,2.0,0.0,Islam
2.0,17.0,0.0,Islam
1.5,28.5,0.0,Islam
4.0,39.5,2.0,Islam
8.5,47.0,4.5,Islam
6.0,53.5,4.5,Islam
0.0,8.5,0.0,Islam
7.0,25.0,0.5,Islam
1.5,17.0,0.0,Islam
1.5,20.0,0.0,Islam
21.5,48.5,4.5,Islam
3.5,34.0,0.0,Islam
4.0,38.0,1.0,Islam
4.5,35.0,0.0,Islam
5.5,22.5,3.0,Islam
4.5,26.0,0.0,Islam
10.5,30.0,1.5,Islam
1.0,15.5,0.0,Islam
14.0,41.5,4.5,Islam
1.5,29.5,1.0,Islam
0.0,0.0,0.0,Islam
1.0,23.0,0.0,Islam
1.0,35.5,0.0,Islam
3.0,26.0,0.0,Islam
6.5,16.0,1.0,Islam
9.5,12.5,0.0,Islam
2.5,37.0,0.5,Islam
4.5,39.0,0.5,Islam
2.5,52.5,0.5,Islam
5.0,50.5,1.0,Islam
7.0,15.0,1.5,Islam
5.0,26.0,1.5,Islam
0.0,6.0,0.0,Islam
5.5,24.5,1.0,Islam
2.0,3.0,0.0,Islam
3.0,20.0,0.0,Islam
4.0,27.5,2.5,Islam
2.0,15.5,0.0,Islam
1.5,5.0,0.0,Islam
5.5,16.5,0.5,Islam
0.0,1.0,0.0,Islam
4.0,28.5,1.5,Islam
1.0,16.5,0.0,Islam
2.5,23.0,0.0,Islam
2.0,32.0,1.0,Islam
1.0,44.5,1.0,Islam
3.0,41.5,1.5,Islam
10.5,14.5,1.5,Islam
12.5,16.0,0.5,Islam
17.0,17.0,0.5,Islam
3.0,1.0,0.0,Islam
5.0,4.0,1.0,Islam
9.0,14.0,0.5,Islam
6.5,14.0,3.5,Islam
1.0,2.0,1.0,Islam
12.0,13.0,2.5,Islam
1.5,5.5,2.0,Islam
2.5,6.5,1.0,Islam
0.5,0.0,0.0,Islam
0.0,2.0,0.0,Islam
1.5,10.0,1.5,Islam
0.0,0.0,0.0,Islam
0.0,5.0,0.5,Islam
0.0,4.0,0.0,Islam
4.5,11.5,2.5,Islam
0.5,7.5,0.0,Islam
13.5,17.0,1.5,Islam
3.0,13.0,3.0,Islam
3.0,13.0,3.0,Islam
5.0,12.5,1.0,Islam
1.0,2.5,0.0,Islam
7.0,14.0,3.5,Islam
0.0,0.0,0.0,Islam
0.0,4.0,0.0,Islam
0.0,4.0,0.0,Islam
0.0,4.5,0.0,Islam
1.0,8.0,0.0,Islam
6.5,13.5,0.5,Islam
2.0,3.5,0.0,Islam
0.5,2.5,0.5,Islam
15.0,10.0,2.0,Islam
1.5,0.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,7.0,0.0,Islam
0.0,11.5,0.0,Islam
4.5,20.5,1.5,Islam
1.5,13.0,0.0,Islam
11.5,40.0,4.0,Islam
1.5,33.5,0.5,Islam
1.5,5.0,0.0,Islam
1.5,37.0,2.5,Islam
0.5,23.0,1.5,Islam
11.0,24.0,3.0,Islam
23.5,34.0,6.0,Islam
11.5,12.0,4.0,Islam
0.5,11.5,0.5,Islam
0.0,25.5,0.0,Islam
1.0,29.0,1.0,Islam
1.0,22.0,0.0,Islam
1.0,36.0,0.0,Islam
0.0,1.0,0.0,Islam
0.5,8.5,0.5,Islam
3.5,10.0,0.0,Islam
0.0,6.5,0.0,Islam
0.5,1.0,0.0,Islam
0.0,0.5,0.0,Islam
1.5,1.0,0.0,Islam
1.5,4.0,0.5,Islam
0.0,4.5,0.0,Islam
0.0,2.0,0.5,Islam
5.0,11.5,0.5,Islam
1.0,7.0,0.0,Islam
1.0,5.5,0.0,Islam
2.0,6.0,0.0,Islam
6.0,30.5,2.0,Islam
8.0,30.5,2.0,Islam
1.0,0.0,0.0,Islam
1.0,19.5,1.0,Islam
22.5,46.5,6.0,Islam
1.0,26.0,0.0,Islam
13.5,24.5,4.5,Islam
25.0,48.0,5.0,Islam
4.0,13.0,0.5,Islam
21.5,31.0,2.0,Islam
7.5,14.5,0.0,Islam
1.0,18.0,0.5,Islam
0.5,10.0,0.0,Islam
22.0,43.5,4.0,Islam
8.5,24.0,1.0,Islam
5.5,26.5,1.0,Islam
3.5,7.0,0.0,Islam
15.5,28.0,1.0,Islam
2.0,18.5,1.5,Islam
5.5,4.5,0.0,Islam
17.0,37.5,2.5,Islam
12.5,43.5,1.0,Islam
2.5,10.0,0.0,Islam
11.0,46.5,3.0,Islam
8.5,18.5,1.5,Islam
4.5,18.5,1.0,Islam
17.0,21.0,0.0,Islam
13.5,16.0,0.0,Islam
1.0,23.0,0.0,Islam
1.5,0.0,0.0,Islam
2.0,1.0,0.5,Islam
2.5,18.0,0.0,Islam
29.5,36.0,2.5,Islam
12.0,25.5,2.0,Islam
3.5,3.0,0.5,Islam
0.0,3.5,0.0,Islam
1.0,31.0,0.0,Islam
8.0,17.0,0.0,Islam
1.5,6.5,0.0,Islam
1.0,7.0,0.0,Islam
7.0,15.0,0.0,Islam
1.0,2.0,0.0,Islam
9.0,8.5,1.0,Islam
0.5,1.0,0.0,Islam
0.5,10.5,0.0,Islam
9.5,10.0,1.5,Islam
32.5,38.5,2.0,Islam
1.5,10.0,0.0,Islam
0.5,7.0,0.0,Islam
8.0,21.0,1.5,Islam
17.0,21.0,2.0,Islam
4.5,17.5,1.0,Islam
25.5,46.5,8.5,Islam
7.0,21.5,1.0,Islam
1.5,23.0,0.0,Islam
15.0,20.0,2.0,Islam
7.5,15.5,1.0,Islam
0.0,0.0,0.0,Islam
11.5,16.0,8.0,Islam
7.0,9.0,1.5,Islam
10.5,12.5,0.5,Islam
1.0,3.5,1.0,Islam
0.0,4.5,0.0,Islam
5.5,6.5,0.5,Islam
4.0,10.0,0.0,Islam
0.0,1.0,0.0,Islam
0.5,3.5,0.5,Islam
0.0,3.5,0.0,Islam
2.5,4.5,0.0,Islam
10.0,7.5,0.0,Islam
0.0,1.0,1.5,Islam
0.0,4.5,0.0,Islam
4.0,4.5,0.5,Islam
0.0,0.0,0.0,Islam
22.5,48.0,3.0,Islam
6.0,10.5,0.0,Islam
2.5,13.0,0.0,Islam
9.5,18.5,0.0,Islam
8.5,27.0,1.0,Islam
31.5,36.0,5.5,Islam
0.0,6.5,0.0,Islam
2.0,10.5,0.0,Islam
3.5,16.5,0.0,Islam
18.0,41.0,2.5,Islam
8.5,34.5,1.0,Islam
15.0,50.5,1.5,Islam
11.0,15.5,0.5,Islam
2.0,11.0,0.5,Islam
11.5,43.5,6.0,Islam
46.5,38.0,5.5,Islam
46.5,38.0,5.5,Islam
0.5,2.5,0.0,Islam
3.0,19.0,0.0,Islam
3.5,26.0,0.0,Islam
17.5,33.5,1.0,Islam
11.0,36.5,1.0,Islam
26.5,32.0,3.5,Islam
3.0,26.5,1.0,Islam
6.5,12.0,0.0,Islam
0.0,11.5,0.0,Islam
3.5,19.5,0.0,Islam
4.0,10.0,0.0,Islam
0.0,0.0,0.0,Islam
0.5,6.0,0.0,Islam
12.0,6.0,1.5,Islam
6.0,11.5,0.5,Islam
1.0,3.5,0.0,Islam
25.0,39.0,2.0,Islam
34.5,55.0,3.0,Islam
1.0,9.5,0.0,Islam
20.0,41.5,0.5,Islam
30.5,43.0,2.0,Islam
28.5,53.0,2.5,Islam
18.0,26.5,4.0,Islam
13.0,32.0,2.5,Islam
8.0,14.5,0.5,Islam
13.0,49.5,2.5,Islam
14.0,59.5,3.5,Islam
12.5,48.0,2.0,Islam
6.5,14.5,0.5,Islam
0.5,2.0,0.5,Islam
15.0,60.0,4.0,Islam
21.0,64.5,4.0,Islam
9.0,56.0,2.5,Islam
35.0,49.5,5.0,Islam
13.5,39.0,1.5,Islam
4.0,4.0,0.0,Islam
0.5,0.0,0.0,Islam
9.0,12.5,0.0,Islam
0.5,10.0,0.5,Islam
0.0,0.0,0.0,Islam
3.5,8.5,0.0,Islam
23.0,49.5,4.5,Islam
26.5,41.5,4.0,Islam
1.5,13.0,0.0,Islam
2.0,6.5,0.0,Islam
27.0,45.0,4.5,Islam
1.5,19.0,0.5,Islam
1.5,33.5,0.0,Islam
13.0,33.0,2.5,Islam
17.0,39.5,3.5,Islam
21.5,32.5,2.5,Islam
13.0,49.5,4.0,Islam
18.5,19.0,1.5,Islam
0.0,3.5,0.0,Islam
5.5,11.0,0.0,Islam
12.5,19.5,6.0,Islam
5.5,28.5,0.5,Islam
6.0,28.5,0.5,Islam
15.0,16.0,2.0,Islam
42.0,61.5,7.5,Islam
27.0,56.5,3.0,Islam
40.5,34.5,4.0,Islam
0.0,0.0,0.0,Islam
1.0,1.0,0.0,Islam
3.5,7.5,0.0,Islam
5.5,12.5,0.0,Islam
7.5,31.0,0.5,Islam
36.5,33.0,5.5,Islam
0.0,1.0,0.0,Islam
0.0,1.5,0.0,Islam
23.5,47.0,4.0,Islam
3.5,36.5,1.0,Islam
16.5,12.0,1.5,Islam
15.0,3.0,0.5,Islam
10.0,17.0,1.5,Islam
8.5,28.5,2.5,Islam
33.5,54.5,7.5,Islam
18.0,34.0,2.0,Islam
6.5,9.0,0.0,Islam
0.0,8.0,0.0,Islam
9.0,18.5,1.5,Islam
0.0,2.0,0.0,Islam
14.0,16.5,0.5,Islam
9.0,33.0,2.0,Islam
8.0,8.5,0.0,Islam
10.5,14.5,2.0,Islam
2.5,7.5,2.0,Islam
8.0,19.0,1.0,Islam
1.0,2.5,0.5,Islam
2.0,7.0,0.0,Islam
5.0,19.0,1.0,Islam
6.0,22.5,1.5,Islam
15.0,25.0,2.0,Islam
4.5,17.5,1.0,Islam
4.5,15.5,0.5,Islam
0.0,1.5,0.0,Islam
1.0,4.0,0.0,Islam
0.0,11.0,0.0,Islam
4.0,21.5,0.5,Islam
12.0,30.5,0.5,Islam
4.5,17.0,1.0,Islam
15.0,21.0,1.5,Islam
0.0,12.0,0.0,Islam
1.0,1.0,0.0,Islam
14.0,26.0,2.5,Islam
1.5,6.5,0.0,Islam
1.5,14.0,1.0,Islam
13.5,22.5,2.5,Islam
10.5,18.5,1.5,Islam
3.5,17.5,0.5,Islam
0.0,0.0,0.0,Islam
1.0,4.0,0.0,Islam
14.5,26.5,3.5,Islam
6.0,22.0,1.0,Islam
1.0,4.0,0.0,Islam
20.0,29.5,1.5,Islam
0.0,0.0,0.0,Islam
0.5,7.0,0.0,Islam
0.5,16.5,0.0,Islam
0.5,16.5,0.0,Islam
1.5,21.5,0.0,Islam
1.0,16.0,0.0,Islam
6.0,21.5,0.5,Islam
16.0,22.0,1.5,Islam
0.0,1.5,0.0,Islam
0.0,1.0,0.0,Islam
1.0,1.0,0.0,Islam
1.0,10.0,0.0,Islam
0.0,1.5,0.0,Islam
0.5,1.5,0.0,Islam
0.0,0.5,0.0,Islam
1.5,11.0,1.0,Islam
0.0,11.0,0.0,Islam
9.0,15.0,1.0,Islam
1.0,3.5,0.0,Islam
14.5,17.5,2.0,Islam
1.0,15.5,0.5,Islam
1.0,17.0,0.0,Islam
4.0,8.0,0.5,Islam
0.5,1.0,0.0,Islam
9.5,12.5,1.0,Islam
0.0,1.0,0.0,Islam
0.5,0.5,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
29.5,39.0,8.0,Islam
0.0,8.5,0.0,Islam
12.5,17.0,4.5,Islam
1.0,3.0,0.0,Islam
0.0,1.0,0.0,Islam
1.0,13.0,0.5,Islam
1.0,12.5,0.5,Islam
8.5,13.5,3.5,Islam
0.0,0.0,0.0,Islam
8.5,15.0,3.5,Islam
0.0,1.0,0.0,Islam
0.0,4.5,0.0,Islam
3.5,1.0,0.0,Islam
0.0,1.0,0.0,Islam
2.0,7.5,0.5,Islam
16.0,21.5,2.0,Islam
1.0,10.5,0.5,Islam
4.5,18.5,1.0,Islam
0.0,6.5,0.0,Islam
3.0,10.0,1.0,Islam
0.5,3.5,0.5,Islam
0.0,0.0,0.0,Islam
0.0,1.5,0.0,Islam
1.0,3.0,0.0,Islam
0.0,1.0,0.0,Islam
1.5,6.5,2.5,Islam
1.0,2.0,0.0,Islam
3.0,0.0,0.5,Islam
6.5,17.5,3.0,Islam
3.0,6.5,0.5,Islam
7.0,8.5,1.5,Islam
1.0,2.5,0.0,Islam
5.0,12.5,2.0,Islam
0.5,4.0,0.0,Islam
6.5,7.5,2.0,Islam
0.0,0.0,0.0,Islam
0.0,0.5,0.0,Islam
1.0,3.5,0.0,Islam
0.5,3.5,0.0,Islam
0.5,0.5,0.0,Islam
0.0,0.5,0.0,Islam
5.0,23.5,4.5,Islam
11.0,11.0,1.0,Islam
18.0,16.0,3.5,Islam
17.5,13.0,3.0,Islam
5.0,10.0,0.5,Islam
1.0,4.0,0.0,Islam
3.0,8.0,0.0,Islam
6.0,5.5,0.0,Islam
0.0,0.5,0.0,Islam
13.0,7.0,1.0,Islam
13.0,5.0,0.5,Islam
8.5,10.5,0.5,Islam
4.5,11.5,0.0,Islam
6.0,11.5,0.0,Islam
2.5,4.0,0.0,Islam
0.5,1.0,0.0,Islam
1.5,4.5,0.0,Islam
0.5,1.5,0.0,Islam
0.0,3.0,0.0,Islam
2.5,4.0,0.5,Islam
2.0,6.5,0.0,Islam
4.5,7.5,0.0,Islam
4.0,2.0,0.0,Islam
0.0,0.0,0.0,Islam
1.5,6.5,0.0,Islam
0.5,1.0,0.0,Islam
2.0,5.0,1.5,Islam
5.0,2.5,0.0,Islam
23.0,23.0,2.5,Islam
0.0,1.0,0.0,Islam
13.0,6.0,0.5,Islam
30.0,43.0,9.0,Islam
0.0,0.5,0.0,Islam
0.0,27.5,0.0,Islam
9.5,33.0,2.5,Islam
0.0,7.0,0.0,Islam
0.0,5.5,0.5,Islam
1.0,2.0,0.5,Islam
0.0,10.5,0.0,Islam
0.0,1.5,0.5,Islam
11.5,11.0,3.0,Islam
0.0,1.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.0,0.0,Islam
19.5,18.5,2.0,Islam
16.0,14.0,2.5,Islam
9.0,13.0,5.0,Islam
1.5,7.5,1.5,Islam
22.0,37.0,10.5,Islam
5.0,23.5,4.0,Islam
1.5,29.0,0.5,Islam
1.5,14.0,0.5,Islam
9.5,32.0,7.0,Islam
0.0,6.5,0.0,Islam
1.5,2.5,3.5,Islam
9.0,26.5,2.0,Islam
2.0,3.5,0.0,Islam
2.5,2.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.0,0.0,Islam
9.0,17.5,1.0,Islam
0.0,0.0,0.0,Islam
0.0,0.5,0.0,Islam
1.0,29.0,0.0,Islam
0.5,10.0,0.5,Islam
0.0,10.5,0.0,Islam
0.5,1.5,0.0,Islam
0.0,2.5,0.0,Islam
0.0,8.0,0.5,Islam
0.0,1.0,0.0,Islam
0.0,1.5,0.0,Islam
0.0,2.5,0.0,Islam
0.5,2.5,0.5,Islam
0.5,4.0,0.0,Islam
1.5,6.0,0.0,Islam
0.0,22.0,0.0,Islam
0.0,7.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,2.5,0.5,Islam
0.5,1.0,0.0,Islam
9.0,8.0,1.5,Islam
3.0,7.5,2.5,Islam
0.5,4.5,0.0,Islam
0.0,5.5,0.0,Islam
1.0,2.0,0.0,Islam
0.5,1.5,0.0,Islam
0.0,2.0,0.0,Islam
0.0,1.0,0.0,Islam
1.0,1.0,0.0,Islam
0.0,0.5,0.5,Islam
0.0,0.5,0.0,Islam
0.0,4.0,0.0,Islam
0.5,4.0,0.0,Islam
0.0,2.0,0.0,Islam
4.5,3.5,0.0,Islam
0.0,3.0,0.0,Islam
0.5,5.5,0.0,Islam
0.0,0.0,0.0,Islam
2.0,8.5,0.5,Islam
2.0,2.5,0.0,Islam
1.5,10.0,0.0,Islam
8.5,18.5,0.5,Islam
1.0,9.0,0.5,Islam
2.0,9.5,0.0,Islam
0.0,7.0,0.0,Islam
7.5,8.0,0.0,Islam
1.0,6.0,1.0,Islam
10.0,9.5,0.5,Islam
2.0,6.5,0.5,Islam
0.5,6.5,0.5,Islam
0.0,0.5,0.5,Islam
0.0,1.0,0.0,Islam
1.5,4.0,1.5,Islam
1.0,5.0,1.0,Islam
0.5,4.5,0.0,Islam
8.5,12.0,1.0,Islam
2.0,6.5,0.5,Islam
1.0,3.0,0.5,Islam
2.0,0.5,0.0,Islam
0.0,5.0,0.0,Islam
0.5,5.5,0.0,Islam
2.0,25.5,1.0,Islam
11.5,45.0,4.0,Islam
10.0,33.0,4.5,Islam
9.5,41.0,3.0,Islam
0.0,26.5,0.0,Islam
2.0,16.0,0.5,Islam
0.5,8.5,0.5,Islam
0.0,18.5,0.0,Islam
0.5,2.5,0.0,Islam
2.5,31.5,0.0,Islam
2.5,38.5,1.0,Islam
3.0,37.0,3.5,Islam
0.5,30.5,1.5,Islam
1.0,32.0,0.5,Islam
0.0,0.5,0.0,Islam
1.0,6.5,0.0,Islam
2.5,28.0,1.0,Islam
2.5,23.0,0.0,Islam
0.0,0.5,0.0,Islam
0.5,9.0,0.0,Islam
0.0,16.5,0.0,Islam
15.0,42.0,8.0,Islam
3.5,32.0,2.5,Islam
0.0,0.0,0.0,Islam
0.0,3.5,0.0,Islam
2.5,15.0,1.0,Islam
3.0,4.0,0.0,Islam
2.5,9.0,0.0,Islam
0.0,25.0,0.0,Islam
1.0,29.0,0.0,Islam
3.0,35.5,1.0,Islam
1.0,44.5,0.0,Islam
0.0,0.0,0.0,Islam
2.0,30.5,1.5,Islam
0.0,2.5,0.0,Islam
1.0,8.0,0.5,Islam
13.0,29.5,5.0,Islam
0.5,0.0,0.0,Islam
8.5,8.5,2.0,Islam
31.0,28.0,5.5,Islam
3.5,23.5,0.5,Islam
1.5,13.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,2.5,0.0,Islam
12.0,20.0,8.5,Islam
1.5,23.0,0.0,Islam
11.5,21.5,2.5,Islam
5.5,30.5,2.0,Islam
0.0,0.0,0.0,Islam
4.5,18.5,1.5,Islam
1.0,6.0,0.0,Islam
0.0,0.0,0.5,Islam
0.0,2.0,0.0,Islam
1.0,6.5,0.5,Islam
0.5,2.5,0.5,Islam
0.0,1.5,0.0,Islam
0.0,23.5,0.5,Islam
3.0,22.5,3.5,Islam
2.0,29.5,2.0,Islam
0.5,1.0,0.0,Islam
1.0,18.5,0.5,Islam
18.5,41.5,7.5,Islam
7.5,36.0,2.5,Islam
1.0,38.0,8.5,Islam
0.0,1.5,0.0,Islam
0.0,1.0,0.0,Islam
1.5,40.5,7.5,Islam
10.5,30.5,8.5,Islam
3.5,44.5,7.0,Islam
4.0,19.5,3.5,Islam
0.0,3.0,0.0,Islam
0.0,1.5,0.0,Islam
11.5,29.0,8.0,Islam
2.0,25.0,2.0,Islam
27.0,29.5,7.5,Islam
2.5,19.0,0.5,Islam
7.0,28.0,3.0,Islam
9.5,31.5,7.5,Islam
0.0,4.0,1.5,Islam
0.0,10.0,1.0,Islam
22.5,33.0,4.5,Islam
3.5,13.0,4.0,Islam
4.0,19.0,5.5,Islam
0.5,11.5,2.0,Islam
0.0,0.0,0.0,Islam
0.5,1.0,0.0,Islam
8.5,11.5,1.5,Islam
0.5,7.0,1.0,Islam
10.0,27.5,14.0,Islam
0.0,2.5,0.0,Islam
10.0,7.5,0.0,Islam
2.5,10.0,1.0,Islam
0.0,5.5,0.0,Islam
0.0,8.5,0.5,Islam
0.0,9.0,0.5,Islam
0.0,6.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,7.0,0.5,Islam
0.0,6.0,0.0,Islam
0.0,12.0,0.5,Islam
0.0,10.5,0.5,Islam
0.5,2.0,0.0,Islam
0.0,3.5,0.0,Islam
0.0,1.0,0.0,Islam
0.0,1.0,0.0,Islam
0.0,0.0,0.0,Islam
0.0,0.0,0.0,Islam
8.0,7.5,1.0,Islam
0.0,23.0,0.5,Islam
0.0,26.5,0.5,Islam
12.0,7.5,0.5,Islam
2.5,18.0,1.5,Islam
3.0,20.5,0.5,Islam
0.0,11.5,0.0,Islam
2.5,4.5,0.0,Islam
1.5,46.0,1.5,Islam
1.0,20.5,1.0,Islam
0.0,0.5,0.0,Islam
0.0,6.5,0.0,Islam
0.0,39.5,2.0,Islam
2.0,47.5,2.0,Islam
0.0,16.5,0.5,Islam
25.0,67.5,14.5,Islam
0.0,5.0,1.0,Islam
10.0,52.5,9.5,Islam
0.0,26.0,1.5,Islam
0.0,30.5,1.0,Islam
1.5,7.0,0.0,Islam
0.0,0.0,0.0,Islam
0.5,25.0,0.5,Islam
0.0,20.5,1.0,Islam
7.5,29.0,4.0,Islam
0.0,29.0,0.5,Islam
31.5,48.0,8.0,Islam
3.0,16.0,0.5,Islam
0.0,19.0,0.5,Islam
33.0,78.5,19.5,Islam
0.0,21.5,0.5,Islam
7.0,50.5,1.5,Islam
0.0,24.0,0.5,Islam
0.0,16.5,0.5,Islam
0.5,13.5,0.5,Islam
0.0,16.5,0.5,Islam
0.0,24.0,1.0,Islam
1.0,19.0,0.0,Islam
0.0,4.0,0.0,Islam
4.0,41.5,6.0,Islam
2.0,19.0,3.0,Islam
1.5,11.5,1.0,Islam
4.0,16.0,2.5,Islam
2.0,11.5,1.5,Islam
13.0,59.0,12.0,Islam
3.5,27.0,4.5,Islam
8.5,31.0,6.0,Islam
3.0,14.5,3.0,Islam
1.5,23.0,3.0,Islam
0.0,0.0,0.0,Islam
8.5,44.0,10.5,Islam
12.5,57.5,12.0,Islam
4.5,29.5,5.0,Islam
0.5,13.5,0.0,Islam
2.0,15.0,0.5,Islam
2.5,14.5,1.5,Islam
0.5,10.5,0.0,Islam
0.0,1.5,0.0,Islam
8.0,29.0,7.5,Islam
7.5,39.5,10.0,Islam
4.0,27.5,2.0,Islam
0.0,10.0,0.0,Islam
0.0,9.5,0.0,Islam
10.5,64.5,9.5,Islam
2.5,29.0,4.0,Islam
0.0,17.5,0.5,Islam
0.0,18.5,1.5,Islam
0.0,16.0,1.0,Islam
7.0,46.5,10.0,Islam
1.5,21.0,2.0,Islam
1.5,30.0,3.5,Islam
0.0,8.0,0.0,Islam
0.0,3.0,0.0,Islam
0.0,2.0,0.0,Islam
4.5,41.0,3.0,Islam
3.0,5.5,0.0,Islam
8.0,9.5,0.0,Islam
0.0,2.0,0.0,Islam
3.5,18.0,3.0,Islam
0.5,14.0,2.5,Islam
2.0,21.0,2.5,Islam
11.0,65.5,13.0,Islam
0.5,37.0,4.0,Islam
0.5,37.0,4.0,Islam
1.5,6.5,0.0,Islam
19.5,64.5,15.5,Islam
13.0,30.5,0.5,Islam
4.0,9.0,1.5,Islam
9.5,38.0,11.5,Islam
9.5,38.0,11.5,Islam
12.5,17.0,5.5,Islam
28.0,30.5,3.0,Islam
10.5,14.0,0.0,Islam
10.5,14.0,0.0,Islam
17.5,64.5,11.5,Islam
3.5,11.5,4.5,Islam
10.5,61.5,15.5,Islam
0.0,33.5,5.0,Islam
0.0,7.0,0.0,Islam
5.5,12.5,1.0,Islam
0.0,0.0,0.0,Islam
5.0,28.0,2.0,Islam
13.5,55.0,10.0,Islam
0.0,15.5,1.0,Islam
0.5,19.0,1.5,Islam
0.0,4.5,0.0,Islam
2.0,16.0,5.5,Islam
1.0,4.5,1.5,Islam
0.0,12.0,0.0,Islam
2.5,17.0,1.0,Islam
0.5,13.0,1.5,Islam
0.0,13.5,1.0,Islam
5.5,6.5,2.0,Islam
14.5,61.0,13.5,Islam
3.0,26.5,7.0,Islam
10.5,24.5,7.5,Islam
5.0,32.0,8.5,Islam
8.5,34.5,10.5,Islam
1.0,1.0,0.0,Islam
3.0,3.0,1.0,Islam
0.0,19.5,4.5,Islam
4.0,27.5,9.5,Islam
0.0,3.0,0.5,Islam
11.5,46.0,5.0,Islam
1.0,5.5,0.0,Islam
4.0,17.5,1.0,Islam
0.5,3.0,0.0,Islam
2.0,5.5,2.5,Islam
0.0,0.0,0.0,Islam
13.0,48.5,4.5,Islam
18.0,46.5,4.0,Islam
12.0,24.0,2.5,Islam
4.5,9.0,2.5,Islam
25.5,65.5,8.5,Islam
15.5,31.5,6.0,Islam
10.5,20.0,1.0,Islam
8.0,15.0,0.0,Islam
9.0,32.0,6.0,Islam
0.0,1.0,0.0,Islam
12.0,21.0,2.5,Islam
7.5,25.0,0.0,Islam
0.0,2.5,0.0,Islam
3.5,10.5,2.0,Islam
0.0,2.5,0.0,Islam
0.0,4.5,0.0,Islam
0.0,9.5,0.0,Islam
4.0,15.5,0.5,Islam
0.0,9.5,0.0,Islam
11.0,16.0,4.0,Islam
3.0,4.0,1.0,Islam
7.5,19.0,3.0,Islam
2.0,23.0,1.0,Islam
9.0,30.5,4.0,Islam
12.0,38.0,6.0,Islam
2.0,19.5,1.5,Islam
11.0,35.0,7.5,Islam
3.5,11.0,1.0,Islam
17.0,51.5,7.0,Islam
15.5,54.5,10.0,Islam
7.0,33.5,3.0,Islam
0.5,8.0,0.0,Islam
0.0,1.0,0.0,Islam
29.5,66.5,12.0,Islam
17.0,38.0,6.5,Islam
16.5,38.5,7.0,Islam
