% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Trigrams

@RELATION Gender_Trigrams

@ATTRIBUTE Trigrams_Male  NUMERIC
@ATTRIBUTE Trigrams_Female  NUMERIC
@ATTRIBUTE Trigrams  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
11.0,112.0,rah,Female
8.0,59.0,mah,Female
13.0,66.0,lah,Female
2.0,14.0,ema,Female
0.0,29.0,ima,Female
8.0,59.0,mah,Female
8.0,59.0,mah,Female
0.0,7.0,eda,Female
6.0,44.0,dah,Female
5.0,59.0,nah,Female
0.0,9.0,mra,Female
19.0,96.0,ana,Female
10.0,7.0,nan,Female
4.0,18.0,fah,Female
0.0,1.0,nfa,Female
9.0,14.0,iah,Female
1.0,8.0,ifa,Female
0.0,2.0,nin,Female
6.0,75.0,yah,Female
5.0,59.0,nah,Female
10.0,7.0,nan,Female
37.0,9.0,eem,Female
0.0,32.0,ena,Female
5.0,59.0,nah,Female
0.0,7.0,sna,Female
0.0,1.0,wwa,Female
6.0,75.0,yah,Female
9.0,4.0,yam,Female
8.0,5.0,yat,Female
1.0,1.0,yfa,Female
11.0,112.0,rah,Female
8.0,59.0,mah,Female
0.0,20.0,qah,Female
11.0,112.0,rah,Female
0.0,7.0,eba,Female
0.0,18.0,ela,Female
0.0,32.0,ena,Female
1.0,11.0,nna,Female
0.0,7.0,ssa,Female
9.0,4.0,yam,Female
0.0,5.0,iba,Female
13.0,66.0,lah,Female
0.0,3.0,bba,Female
11.0,39.0,bah,Female
6.0,75.0,yah,Female
6.0,75.0,yah,Female
0.0,2.0,fza,Female
2.0,1.0,jab,Female
11.0,112.0,rah,Female
19.0,96.0,ana,Female
3.0,1.0,ind,Female
6.0,44.0,dah,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
0.0,2.0,oda,Female
29.0,2.0,dan,Female
11.0,6.0,oor,Female
0.0,11.0,ria,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
0.0,11.0,ria,Female
3.0,25.0,hah,Female
0.0,3.0,bba,Female
2.0,2.0,uda,Female
8.0,59.0,mah,Female
11.0,112.0,rah,Female
8.0,59.0,mah,Female
1.0,7.0,uma,Female
3.0,38.0,ira,Female
6.0,44.0,dah,Female
11.0,112.0,rah,Female
1.0,23.0,era,Female
0.0,9.0,mra,Female
6.0,44.0,dah,Female
3.0,6.0,rya,Female
0.0,1.0,usn,Female
0.0,7.0,sna,Female
10.0,53.0,iya,Female
3.0,1.0,haj,Female
17.0,10.0,hal,Female
6.0,2.0,sam,Female
4.0,18.0,fah,Female
3.0,3.0,fat,Female
0.0,2.0,fra,Female
8.0,2.0,tin,Female
0.0,2.0,fza,Female
0.0,1.0,abo,Female
24.0,5.0,ram,Female
10.0,53.0,iya,Female
1.0,1.0,aaf,Female
17.0,7.0,ham,Female
98.0,14.0,han,Female
0.0,1.0,Ilm,Female
8.0,5.0,yat,Female
59.0,8.0,man,Female
25.0,44.0,ani,Female
3.0,8.0,aal,Female
17.0,10.0,hal,Female
17.0,10.0,hal,Female
9.0,24.0,aya,Female
5.0,6.0,nam,Female
10.0,7.0,nan,Female
3.0,1.0,nas,Female
9.0,24.0,aya,Female
6.0,75.0,yah,Female
4.0,4.0,nga,Female
11.0,74.0,sha,Female
6.0,5.0,sar,Female
6.0,5.0,sar,Female
0.0,1.0,qra,Female
52.0,2.0,raj,Female
24.0,5.0,ram,Female
4.0,2.0,rem,Female
1.0,1.0,rsa,Female
0.0,2.0,rum,Female
11.0,39.0,bah,Female
11.0,74.0,sha,Female
3.0,8.0,aal,Female
3.0,2.0,raq,Female
7.0,1.0,sir,Female
1.0,3.0,sma,Female
9.0,4.0,mat,Female
0.0,4.0,sra,Female
3.0,2.0,raq,Female
65.0,4.0,har,Female
0.0,4.0,zma,Female
2.0,1.0,Izz,Female
2.0,22.0,zah,Female
13.0,66.0,lah,Female
30.0,61.0,een,Female
6.0,75.0,yah,Female
33.0,9.0,aan,Female
98.0,14.0,han,Female
98.0,14.0,han,Female
98.0,14.0,han,Female
5.0,37.0,ara,Female
8.0,59.0,mah,Female
1.0,20.0,ida,Female
13.0,66.0,lah,Female
19.0,96.0,ana,Female
13.0,66.0,lah,Female
0.0,18.0,ela,Female
13.0,66.0,lah,Female
0.0,32.0,ena,Female
0.0,5.0,mia,Female
1.0,36.0,ila,Female
13.0,66.0,lah,Female
19.0,96.0,ana,Female
19.0,96.0,ana,Female
10.0,7.0,nan,Female
5.0,59.0,nah,Female
2.0,3.0,nat,Female
0.0,32.0,ena,Female
15.0,7.0,min,Female
4.0,60.0,ina,Female
11.0,112.0,rah,Female
0.0,1.0,rea,Female
27.0,1.0,hir,Female
11.0,112.0,rah,Female
2.0,4.0,aza,Female
1.0,23.0,era,Female
3.0,38.0,ira,Female
10.0,53.0,iya,Female
33.0,9.0,aan,Female
98.0,14.0,han,Female
8.0,59.0,mah,Female
1.0,11.0,nna,Female
5.0,59.0,nah,Female
0.0,13.0,nia,Female
2.0,2.0,ian,Female
98.0,14.0,han,Female
8.0,59.0,mah,Female
19.0,96.0,ana,Female
8.0,59.0,mah,Female
5.0,59.0,nah,Female
5.0,59.0,nah,Female
0.0,1.0,nut,Female
6.0,75.0,yah,Female
11.0,112.0,rah,Female
3.0,25.0,hah,Female
11.0,74.0,sha,Female
2.0,3.0,nat,Female
8.0,59.0,mah,Female
15.0,24.0,ali,Female
0.0,29.0,ima,Female
1.0,1.0,oom,Female
17.0,7.0,ham,Female
6.0,75.0,yah,Female
13.0,66.0,lah,Female
7.0,2.0,eez,Female
7.0,1.0,val,Female
3.0,3.0,wal,Female
0.0,1.0,anz,Female
1.0,3.0,nza,Female
2.0,22.0,zah,Female
24.0,5.0,ram,Female
6.0,75.0,yah,Female
0.0,29.0,ima,Female
8.0,59.0,mah,Female
1.0,1.0,Kas,Female
4.0,18.0,fah,Female
64.0,18.0,ish,Female
11.0,112.0,rah,Female
1.0,1.0,kab,Female
6.0,5.0,sar,Female
30.0,3.0,yan,Female
2.0,21.0,sah,Female
5.0,37.0,ara,Female
98.0,14.0,han,Female
0.0,2.0,eja,Female
1.0,4.0,ija,Female
4.0,7.0,jah,Female
76.0,8.0,dra,Female
11.0,112.0,rah,Female
6.0,44.0,dah,Female
13.0,66.0,lah,Female
2.0,21.0,sah,Female
1.0,4.0,nsa,Female
0.0,2.0,rqa,Female
1.0,23.0,era,Female
3.0,38.0,ira,Female
5.0,5.0,oon,Female
13.0,66.0,lah,Female
11.0,112.0,rah,Female
6.0,75.0,yah,Female
6.0,75.0,yah,Female
5.0,59.0,nah,Female
11.0,112.0,rah,Female
11.0,112.0,rah,Female
11.0,39.0,bah,Female
0.0,1.0,lud,Female
0.0,2.0,kht,Female
13.0,66.0,lah,Female
8.0,59.0,mah,Female
28.0,4.0,war,Female
1.0,36.0,ila,Female
18.0,7.0,mal,Female
1.0,36.0,ila,Female
11.0,39.0,bah,Female
13.0,66.0,lah,Female
3.0,2.0,hum,Female
1.0,3.0,nza,Female
4.0,6.0,Ain,Female
2.0,21.0,sah,Female
11.0,112.0,rah,Female
0.0,3.0,yda,Female
11.0,39.0,bah,Female
0.0,20.0,qah,Female
11.0,39.0,bah,Female
11.0,39.0,bah,Female
0.0,5.0,iba,Female
1.0,36.0,ila,Female
0.0,5.0,iqa,Female
7.0,13.0,ama,Female
7.0,2.0,ees,Female
1.0,2.0,mis,Female
3.0,11.0,isa,Female
2.0,21.0,sah,Female
10.0,53.0,iya,Female
1.0,6.0,mya,Female
19.0,96.0,ana,Female
3.0,78.0,ika,Female
8.0,1.0,aib,Female
11.0,112.0,rah,Female
1.0,8.0,ifa,Female
0.0,13.0,yla,Female
6.0,75.0,yah,Female
37.0,9.0,eem,Female
30.0,61.0,een,Female
0.0,32.0,ena,Female
1.0,36.0,ila,Female
13.0,66.0,lah,Female
0.0,13.0,yla,Female
0.0,5.0,iba,Female
4.0,60.0,ina,Female
19.0,96.0,ana,Female
0.0,1.0,aLu,Female
11.0,39.0,bah,Female
0.0,32.0,ena,Female
0.0,1.0,bna,Female
4.0,6.0,ain,Female
4.0,60.0,ina,Female
0.0,1.0,ulu,Female
1.0,7.0,uma,Female
1.0,11.0,una,Female
6.0,75.0,yah,Female
7.0,13.0,aMa,Female
11.0,6.0,oor,Female
6.0,75.0,yah,Female
0.0,12.0,eha,Female
8.0,8.0,hat,Female
0.0,6.0,hia,Female
0.0,8.0,dia,Female
0.0,12.0,iha,Female
3.0,25.0,hah,Female
3.0,3.0,aha,Female
7.0,1.0,sin,Female
2.0,21.0,sah,Female
10.0,53.0,iya,Female
30.0,61.0,een,Female
1.0,23.0,era,Female
1.0,2.0,hek,Female
2.0,22.0,zah,Female
11.0,112.0,rah,Female
30.0,61.0,een,Female
1.0,23.0,era,Female
11.0,112.0,rah,Female
11.0,6.0,oor,Female
30.0,61.0,een,Female
13.0,2.0,osh,Female
5.0,1.0,ukh,Female
0.0,1.0,tob,Female
3.0,2.0,hum,Female
30.0,61.0,een,Female
64.0,18.0,ish,Female
64.0,18.0,ish,Female
10.0,2.0,ush,Female
1.0,20.0,ida,Female
3.0,38.0,ira,Female
2.0,21.0,sah,Female
11.0,112.0,rah,Female
11.0,74.0,sha,Female
6.0,44.0,dah,Female
0.0,5.0,oma,Female
5.0,59.0,nah,Female
3.0,78.0,ika,Female
0.0,11.0,kah,Female
3.0,6.0,lak,Female
0.0,2.0,eka,Female
3.0,25.0,hah,Female
0.0,12.0,iha,Female
3.0,78.0,ika,Female
0.0,11.0,kah,Female
18.0,7.0,mal,Female
2.0,5.0,hel,Female
16.0,2.0,hil,Female
6.0,4.0,nal,Female
4.0,1.0,nar,Female
2.0,21.0,sah,Female
2.0,1.0,nha,Female
13.0,66.0,lah,Female
11.0,112.0,rah,Female
13.0,66.0,lah,Female
11.0,112.0,rah,Female
24.0,5.0,ram,Female
9.0,14.0,iah,Female
11.0,39.0,bah,Female
0.0,11.0,ria,Female
1.0,3.0,iam,Female
6.0,44.0,dah,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
5.0,59.0,nah,Female
0.0,13.0,nia,Female
0.0,3.0,rwa,Female
2.0,1.0,yum,Female
6.0,1.0,eeh,Female
3.0,8.0,aal,Female
17.0,10.0,hal,Female
2.0,5.0,hel,Female
6.0,44.0,dah,Female
0.0,5.0,oma,Female
8.0,59.0,mah,Female
1.0,5.0,ura,Female
8.0,59.0,mah,Female
5.0,59.0,nah,Female
4.0,1.0,hib,Female
5.0,37.0,ara,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
9.0,24.0,aya,Female
30.0,61.0,een,Female
0.0,7.0,eda,Female
5.0,59.0,nah,Female
0.0,2.0,ysa,Female
6.0,2.0,sam,Female
5.0,5.0,oon,Female
1.0,1.0,sun,Female
6.0,44.0,dah,Female
5.0,59.0,nah,Female
30.0,61.0,een,Female
4.0,60.0,ina,Female
37.0,9.0,eem,Female
0.0,32.0,ena,Female
4.0,2.0,hak,Female
1.0,2.0,hek,Female
5.0,2.0,her,Female
5.0,5.0,oon,Female
0.0,7.0,ssa,Female
30.0,61.0,een,Female
2.0,2.0,uda,Female
1.0,6.0,naz,Female
1.0,3.0,ndi,Female
11.0,6.0,oor,Female
0.0,3.0,ehr,Female
30.0,61.0,een,Female
9.0,1.0,ban,Female
64.0,18.0,ish,Female
1.0,6.0,naz,Female
3.0,11.0,isa,Female
163.0,4.0,esh,Female
64.0,18.0,ish,Female
64.0,18.0,ish,Female
0.0,11.0,ona,Female
3.0,8.0,aal,Female
0.0,12.0,iha,Female
64.0,18.0,ish,Female
0.0,11.0,ona,Female
0.0,7.0,haa,Female
0.0,7.0,haa,Female
3.0,25.0,hah,Female
4.0,60.0,ina,Female
3.0,8.0,aal,Female
6.0,4.0,nal,Female
5.0,59.0,nah,Female
0.0,1.0,sba,Female
11.0,74.0,sha,Female
0.0,1.0,all,Female
2.0,5.0,hel,Female
5.0,59.0,nah,Female
0.0,32.0,ena,Female
3.0,11.0,isa,Female
0.0,1.0,hga,Female
4.0,60.0,ina,Female
4.0,60.0,ina,Female
0.0,11.0,ona,Female
1.0,23.0,era,Female
1.0,11.0,una,Female
0.0,13.0,nia,Female
3.0,38.0,ira,Female
2.0,22.0,zah,Female
0.0,11.0,kah,Female
11.0,112.0,rah,Female
11.0,112.0,rah,Female
5.0,59.0,nah,Female
5.0,59.0,nah,Female
0.0,2.0,zza,Female
4.0,60.0,ina,Female
1.0,11.0,una,Female
28.0,4.0,war,Female
2.0,22.0,zah,Female
0.0,7.0,eba,Female
11.0,112.0,rah,Female
11.0,112.0,rah,Female
1.0,4.0,eza,Female
0.0,5.0,iba,Female
3.0,38.0,ira,Female
3.0,11.0,isa,Female
0.0,2.0,ize,Female
2.0,2.0,aas,Female
13.0,66.0,lah,Female
6.0,75.0,yah,Female
6.0,44.0,dah,Female
0.0,20.0,qah,Female
0.0,11.0,kah,Female
3.0,38.0,ira,Female
33.0,9.0,aan,Female
1.0,1.0,kan,Female
8.0,59.0,mah,Female
2.0,21.0,sah,Female
0.0,3.0,ret,Female
5.0,59.0,nah,Female
11.0,112.0,rah,Female
2.0,22.0,zah,Female
5.0,59.0,nah,Female
5.0,59.0,nah,Female
11.0,74.0,sha,Female
30.0,61.0,een,Female
11.0,74.0,sha,Female
13.0,66.0,lah,Female
11.0,112.0,rah,Female
6.0,44.0,dah,Female
30.0,61.0,een,Female
1.0,6.0,aba,Female
0.0,12.0,eha,Female
13.0,66.0,lah,Female
0.0,12.0,iha,Female
3.0,25.0,hah,Female
4.0,7.0,jah,Female
1.0,36.0,ila,Female
13.0,66.0,lah,Female
3.0,10.0,ada,Female
30.0,61.0,een,Female
163.0,4.0,esh,Female
0.0,8.0,dia,Female
8.0,59.0,mah,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
6.0,75.0,yah,Female
76.0,8.0,dra,Female
0.0,1.0,yne,Female
2.0,14.0,ema,Female
8.0,59.0,mah,Female
0.0,5.0,esa,Female
2.0,21.0,sah,Female
0.0,5.0,esa,Female
9.0,14.0,iah,Female
2.0,21.0,sah,Female
30.0,61.0,een,Female
5.0,59.0,nah,Female
30.0,61.0,een,Female
4.0,60.0,ina,Female
17.0,10.0,hal,Female
26.0,4.0,eed,Female
0.0,7.0,eda,Female
1.0,20.0,ida,Female
4.0,7.0,jah,Female
4.0,18.0,fah,Female
13.0,66.0,lah,Female
13.0,66.0,lah,Female
0.0,29.0,ima,Female
8.0,59.0,mah,Female
8.0,59.0,mah,Female
4.0,6.0,ain,Female
4.0,60.0,ina,Female
0.0,1.0,jaf,Female
4.0,7.0,jah,Female
6.0,3.0,jat,Female
6.0,44.0,dah,Female
11.0,39.0,bah,Female
6.0,44.0,dah,Female
3.0,25.0,hah,Female
6.0,75.0,yah,Female
0.0,1.0,jla,Female
0.0,1.0,jma,Female
8.0,59.0,mah,Female
6.0,75.0,yah,Female
0.0,2.0,jwa,Female
8.0,8.0,hat,Female
0.0,5.0,kia,Female
0.0,9.0,mra,Female
0.0,13.0,yla,Female
11.0,39.0,bah,Female
59.0,8.0,man,Female
0.0,1.0,gis,Female
15.0,7.0,min,Female
0.0,2.0,eka,Female
8.0,59.0,mah,Female
11.0,112.0,rah,Female
11.0,74.0,sha,Female
26.0,4.0,eed,Female
13.0,66.0,lah,Female
2.0,14.0,ema,Female
11.0,112.0,rah,Female
6.0,8.0,tah,Female
0.0,5.0,mia,Female
4.0,1.0,hwa,Female
4.0,18.0,fah,Female
0.0,12.0,iha,Female
3.0,25.0,hah,Female
8.0,59.0,mah,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
0.0,4.0,sra,Female
30.0,61.0,een,Female
6.0,5.0,rin,Female
13.0,66.0,lah,Female
5.0,37.0,ara,Female
11.0,74.0,sha,Female
1.0,8.0,ifa,Female
30.0,61.0,een,Female
1.0,1.0,rus,Female
1.0,6.0,aba,Female
30.0,61.0,een,Female
10.0,2.0,hin,Female
0.0,7.0,eda,Female
30.0,61.0,een,Female
0.0,1.0,vil,Female
3.0,3.0,wal,Female
28.0,4.0,war,Female
26.0,4.0,eed,Female
1.0,1.0,wel,Female
13.0,66.0,lah,Female
3.0,3.0,wal,Female
1.0,36.0,ila,Female
2.0,1.0,yab,Female
11.0,112.0,rah,Female
3.0,25.0,hah,Female
0.0,2.0,nin,Female
4.0,18.0,fah,Female
0.0,12.0,eha,Female
11.0,112.0,rah,Female
1.0,8.0,zia,Female
8.0,59.0,mah,Female
6.0,44.0,dah,Female
11.0,112.0,rah,Female
64.0,18.0,ish,Female
0.0,1.0,zli,Female
0.0,4.0,zma,Female
15.0,7.0,min,Female
30.0,61.0,een,Female
19.0,96.0,ana,Female
0.0,1.0,zuk,Female
7.0,4.0,lam,Female
2.0,2.0,fer,Female
13.0,3.0,had,Female
10.0,6.0,eya,Female
0.0,12.0,eha,Female
6.0,3.0,jat,Female
7.0,4.0,lam,Female
9.0,2.0,far,Female
6.0,5.0,rin,Female
0.0,1.0,aeh,Female
1.0,20.0,ida,Female
1.0,1.0,daa,Female
0.0,1.0,dda,Female
6.0,1.0,gar,Female
8.0,8.0,hat,Female
1.0,4.0,ija,Female
4.0,7.0,jah,Female
9.0,2.0,far,Female
2.0,2.0,fer,Female
8.0,59.0,mah,Female
8.0,59.0,mah,Female
9.0,4.0,mat,Female
11.0,112.0,rah,Female
0.0,9.0,mra,Female
11.0,112.0,rah,Female
4.0,60.0,ina,Female
3.0,11.0,isa,Female
11.0,74.0,sha,Female
8.0,8.0,hat,Female
30.0,61.0,een,Female
0.0,7.0,ssa,Female
11.0,6.0,oor,Female
9.0,24.0,aya,Female
0.0,2.0,rie,Female
10.0,53.0,iya,Female
98.0,14.0,han,Female
0.0,3.0,ann,Female
0.0,6.0,ora,Female
11.0,112.0,rah,Female
30.0,61.0,een,Female
98.0,14.0,han,Female
0.0,17.0,iza,Female
1.0,6.0,aba,Female
30.0,61.0,een,Female
30.0,61.0,een,Female
8.0,59.0,mah,Female
11.0,39.0,bah,Female
13.0,4.0,rat,Female
1.0,2.0,uha,Female
0.0,7.0,haa,Female
1.0,7.0,uma,Female
1.0,5.0,ura,Female
11.0,112.0,rah,Female
0.0,3.0,yda,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
1.0,11.0,nna,Female
0.0,1.0,ryn,Female
11.0,39.0,bah,Female
11.0,112.0,rah,Female
13.0,4.0,rat,Female
0.0,13.0,yla,Female
13.0,66.0,lah,Female
3.0,25.0,hah,Female
8.0,8.0,hat,Female
0.0,4.0,sia,Female
0.0,13.0,yla,Female
2.0,22.0,zah,Female
3.0,10.0,nda,Female
0.0,17.0,iza,Female
30.0,61.0,een,Female
4.0,60.0,ina,Female
13.0,66.0,lah,Female
13.0,66.0,lah,Female
2.0,2.0,ool,Female
6.0,75.0,yah,Female
13.0,66.0,lah,Female
7.0,2.0,ayr,Female
39.0,6.0,eer,Female
9.0,14.0,iah,Female
2.0,3.0,aah,Female
1.0,1.0,ahl,Female
11.0,39.0,bah,Female
8.0,59.0,mah,Female
13.0,66.0,lah,Female
6.0,75.0,yah,Female
6.0,5.0,sar,Female
21.0,2.0,eel,Female
13.0,4.0,rat,Female
1.0,1.0,saf,Female
7.0,13.0,ama,Female
6.0,75.0,yah,Female
6.0,75.0,yah,Female
6.0,75.0,yah,Female
11.0,39.0,bah,Female
6.0,3.0,tul,Female
4.0,6.0,ain,Female
13.0,66.0,lah,Female
6.0,75.0,yah,Female
30.0,61.0,een,Female
2.0,1.0,bab,Female
12.0,3.0,ail,Female
10.0,53.0,iya,Female
0.0,2.0,eea,Female
0.0,3.0,bia,Female
6.0,8.0,tah,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
0.0,6.0,hia,Female
2.0,21.0,sah,Female
0.0,20.0,qah,Female
0.0,8.0,fia,Female
9.0,14.0,iah,Female
1.0,20.0,ida,Female
0.0,20.0,qah,Female
13.0,3.0,had,Female
11.0,39.0,bah,Female
8.0,59.0,mah,Female
1.0,36.0,ila,Female
13.0,66.0,lah,Female
8.0,59.0,mah,Female
2.0,8.0,hma,Female
0.0,3.0,maa,Female
8.0,59.0,mah,Female
6.0,44.0,dah,Female
19.0,96.0,ana,Female
0.0,29.0,ima,Female
4.0,60.0,ina,Female
0.0,20.0,qah,Female
6.0,8.0,tah,Female
6.0,75.0,yah,Female
30.0,61.0,een,Female
11.0,74.0,sha,Female
0.0,5.0,mia,Female
4.0,13.0,dha,Female
3.0,11.0,isa,Female
11.0,74.0,sha,Female
1.0,8.0,zia,Female
19.0,96.0,ana,Female
25.0,44.0,ani,Female
0.0,13.0,nia,Female
4.0,14.0,nya,Female
11.0,74.0,sha,Female
6.0,44.0,dah,Female
1.0,20.0,ida,Female
2.0,22.0,zah,Female
0.0,3.0,ann,Female
0.0,3.0,yna,Female
3.0,5.0,yya,Female
19.0,96.0,ana,Female
5.0,59.0,nah,Female
6.0,2.0,zan,Female
1.0,8.0,zia,Female
0.0,12.0,eha,Female
17.0,7.0,ham,Female
37.0,9.0,eem,Female
2.0,14.0,ema,Female
0.0,32.0,ena,Female
17.0,7.0,ham,Female
19.0,96.0,ana,Female
9.0,4.0,mat,Female
0.0,2.0,eja,Female
2.0,8.0,hma,Female
6.0,75.0,yah,Female
19.0,96.0,ana,Female
1.0,20.0,ida,Female
2.0,2.0,aat,Female
3.0,3.0,fat,Female
9.0,24.0,aya,Female
3.0,3.0,fat,Female
1.0,4.0,ija,Female
0.0,1.0,jja,Female
11.0,74.0,sha,Female
5.0,3.0,aaz,Female
0.0,1.0,qin,Female
19.0,96.0,ana,Female
4.0,60.0,ina,Female
0.0,3.0,oha,Female
33.0,9.0,aan,Female
0.0,5.0,oma,Female
19.0,96.0,ana,Female
0.0,5.0,esa,Female
0.0,11.0,ona,Female
2.0,50.0,ini,Female
1.0,4.0,hni,Female
19.0,96.0,ana,Female
1.0,2.0,uaa,Female
1.0,6.0,aba,Female
0.0,2.0,ubi,Female
4.0,60.0,ina,Female
10.0,53.0,iya,Female
5.0,59.0,nah,Female
10.0,2.0,hab,Female
1.0,1.0,hee,Female
0.0,5.0,uhi,Female
4.0,60.0,ina,Female
8.0,5.0,yat,Female
12.0,2.0,aar,Female
19.0,96.0,ana,Female
6.0,5.0,sar,Female
19.0,96.0,ana,Female
11.0,74.0,sha,Female
3.0,11.0,isa,Female
19.0,96.0,ana,Female
0.0,12.0,eha,Female
9.0,24.0,aya,Female
3.0,5.0,yya,Female
6.0,75.0,yah,Female
10.0,53.0,iya,Female
0.0,1.0,hda,Female
0.0,8.0,dia,Female
10.0,53.0,iya,Female
6.0,44.0,dah,Female
0.0,12.0,eha,Female
0.0,12.0,iha,Female
5.0,37.0,ara,Female
11.0,112.0,rah,Female
1.0,6.0,aba,Female
11.0,39.0,bah,Female
8.0,8.0,hat,Female
11.0,112.0,rah,Female
0.0,1.0,gah,Female
30.0,61.0,een,Female
6.0,75.0,yah,Female
0.0,12.0,iha,Female
3.0,25.0,hah,Female
4.0,60.0,ina,Female
0.0,20.0,qah,Female
11.0,112.0,rah,Female
30.0,61.0,een,Female
6.0,5.0,rin,Female
6.0,75.0,yah,Female
0.0,5.0,uhi,Female
0.0,1.0,daf,Female
0.0,8.0,dia,Female
9.0,14.0,iah,Female
0.0,5.0,iqa,Female
0.0,20.0,qah,Female
6.0,75.0,yah,Female
0.0,1.0,oof,Female
6.0,44.0,dah,Female
4.0,2.0,afa,Female
11.0,112.0,rah,Female
10.0,53.0,iya,Female
0.0,8.0,fia,Female
3.0,5.0,yya,Female
6.0,75.0,yah,Female
11.0,112.0,rah,Female
1.0,3.0,wah,Female
19.0,96.0,ana,Female
0.0,7.0,eda,Female
11.0,112.0,rah,Female
64.0,18.0,ish,Female
11.0,39.0,bah,Female
11.0,112.0,rah,Female
13.0,66.0,lah,Female
64.0,18.0,ish,Female
11.0,39.0,bah,Female
1.0,20.0,ida,Female
6.0,44.0,dah,Female
1.0,36.0,ila,Female
0.0,29.0,ima,Female
8.0,59.0,mah,Female
0.0,5.0,iqa,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
64.0,18.0,ish,Female
6.0,44.0,dah,Female
5.0,59.0,nah,Female
4.0,60.0,ina,Female
5.0,59.0,nah,Female
8.0,59.0,mah,Female
0.0,32.0,ena,Female
4.0,18.0,fah,Female
3.0,25.0,hah,Female
0.0,11.0,kah,Female
8.0,59.0,mah,Female
0.0,3.0,lma,Female
0.0,3.0,maa,Female
3.0,1.0,bil,Female
0.0,1.0,lwa,Female
0.0,3.0,maa,Female
8.0,59.0,mah,Female
3.0,38.0,ira,Female
19.0,4.0,mar,Female
5.0,37.0,ara,Female
11.0,112.0,rah,Female
0.0,2.0,eea,Female
0.0,12.0,eha,Female
30.0,61.0,een,Female
0.0,32.0,ena,Female
5.0,59.0,nah,Female
1.0,23.0,era,Female
10.0,6.0,eya,Female
0.0,5.0,mia,Female
9.0,14.0,iah,Female
4.0,60.0,ina,Female
3.0,38.0,ira,Female
11.0,112.0,rah,Female
0.0,1.0,iun,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
19.0,4.0,mar,Female
0.0,9.0,mra,Female
11.0,112.0,rah,Female
4.0,60.0,ina,Female
19.0,96.0,ana,Female
5.0,6.0,nam,Female
19.0,21.0,ari,Female
13.0,4.0,bar,Female
3.0,78.0,ika,Female
10.0,53.0,iya,Female
6.0,75.0,yah,Female
3.0,5.0,yya,Female
6.0,44.0,dah,Female
5.0,37.0,ara,Female
11.0,112.0,rah,Female
4.0,60.0,ina,Female
64.0,18.0,ish,Female
0.0,1.0,rra,Female
5.0,59.0,nah,Female
19.0,21.0,ari,Female
3.0,2.0,wat,Female
63.0,2.0,ath,Female
3.0,38.0,ira,Female
6.0,44.0,dah,Female
13.0,3.0,san,Female
6.0,44.0,dah,Female
37.0,9.0,eem,Female
30.0,61.0,een,Female
13.0,4.0,rat,Female
17.0,7.0,ham,Female
5.0,2.0,her,Female
0.0,3.0,ehr,Female
64.0,18.0,ish,Female
4.0,60.0,ina,Female
3.0,10.0,ada,Female
1.0,1.0,ait,Female
19.0,96.0,ana,Female
3.0,25.0,hah,Female
4.0,60.0,ina,Female
5.0,6.0,nam,Female
4.0,13.0,dha,Female
25.0,44.0,ani,Female
19.0,96.0,ana,Female
1.0,1.0,faq,Female
63.0,2.0,ath,Female
0.0,20.0,qah,Female
0.0,8.0,fia,Female
9.0,14.0,iah,Female
0.0,20.0,qah,Female
0.0,1.0,fta,Female
3.0,10.0,ada,Female
19.0,96.0,ana,Female
3.0,2.0,run,Female
0.0,1.0,hed,Female
2.0,14.0,ema,Female
0.0,32.0,ena,Female
5.0,59.0,nah,Female
11.0,112.0,rah,Female
1.0,20.0,ida,Female
6.0,44.0,dah,Female
4.0,60.0,ina,Female
11.0,112.0,rah,Female
0.0,2.0,hla,Female
30.0,61.0,een,Female
5.0,3.0,aaz,Female
1.0,6.0,naz,Female
11.0,6.0,oor,Female
30.0,61.0,een,Female
5.0,1.0,dee,Female
19.0,96.0,ana,Female
1.0,36.0,ila,Female
0.0,29.0,ima,Female
11.0,112.0,rah,Female
1.0,3.0,sta,Female
6.0,8.0,tah,Female
11.0,112.0,rah,Female
0.0,2.0,eah,Female
13.0,66.0,lah,Female
1.0,36.0,ila,Female
11.0,112.0,rah,Female
11.0,112.0,rah,Female
19.0,4.0,mar,Female
7.0,13.0,ama,Female
13.0,66.0,lah,Female
7.0,13.0,ama,Female
8.0,59.0,mah,Female
8.0,59.0,mah,Female
0.0,32.0,ena,Female
1.0,36.0,ila,Female
0.0,1.0,mim,Female
0.0,29.0,ima,Female
1.0,2.0,mis,Female
