% Indian_Name_Gender
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,12:38:47
% Python Generated ARFF file
% Gender Model Type: Bigrams_2

@RELATION Gender_Bigrams_2

@ATTRIBUTE Bigram_2_Male  NUMERIC
@ATTRIBUTE Bigram_2_Female  NUMERIC
@ATTRIBUTE Bigram_2  STRING
@ATTRIBUTE class        {Male,Female}

@DATA
139.0,37.0,Ia,Female
66.0,611.0,aq,Female
17.0,4.0,ar,Female
264.0,30.0,Ia,Female
66.0,611.0,Iz,Female
22.0,2.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,an,Female
423.0,65.0,an,Female
423.0,65.0,an,Female
423.0,65.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,ea,Female
64.0,220.0,in,Female
90.0,29.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ir,Female
114.0,6.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,an,Female
423.0,65.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,an,Female
423.0,65.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ut,Female
22.0,1.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,at,Female
139.0,37.0,ah,Female
269.0,617.0,ai,Female
178.0,242.0,ia,Female
66.0,611.0,om,Female
6.0,2.0,am,Female
113.0,36.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ez,Female
8.0,2.0,al,Female
138.0,55.0,al,Female
138.0,55.0,az,Female
36.0,12.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,am,Female
113.0,36.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,as,Female
75.0,11.0,ah,Female
269.0,617.0,ih,Female
111.0,21.0,ah,Female
269.0,617.0,ab,Female
34.0,11.0,ar,Female
264.0,30.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,an,Female
423.0,65.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,on,Female
26.0,8.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ud,Female
15.0,3.0,at,Female
139.0,37.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ar,Female
264.0,30.0,ia,Female
66.0,611.0,al,Female
138.0,55.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,um,Female
9.0,15.0,ua,Female
39.0,98.0,in,Female
90.0,29.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,es,Female
10.0,5.0,is,Female
20.0,11.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ib,Female
34.0,4.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,em,Female
44.0,11.0,en,Female
57.0,65.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,au,Female
56.0,12.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ua,Female
39.0,98.0,in,Female
90.0,29.0,ia,Female
66.0,611.0,uu,Female
7.0,1.0,ua,Female
39.0,98.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,or,Female
19.0,7.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,at,Female
139.0,37.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,in,Female
90.0,29.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,en,Female
57.0,65.0,ea,Female
64.0,220.0,ek,Female
10.0,2.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,or,Female
19.0,7.0,en,Female
57.0,65.0,oh,Female
25.0,2.0,uh,Female
29.0,4.0,ob,Female
5.0,2.0,um,Female
9.0,15.0,en,Female
57.0,65.0,ih,Female
111.0,21.0,ih,Female
111.0,21.0,uh,Female
29.0,4.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,oa,Female
4.0,51.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ak,Female
59.0,10.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,al,Female
138.0,55.0,el,Female
48.0,18.0,il,Female
66.0,10.0,al,Female
138.0,55.0,ar,Female
264.0,30.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,am,Female
113.0,36.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,am,Female
113.0,36.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,um,Female
9.0,15.0,eh,Female
183.0,13.0,al,Female
138.0,55.0,al,Female
138.0,55.0,el,Female
48.0,18.0,ah,Female
269.0,617.0,oa,Female
4.0,51.0,ah,Female
269.0,617.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ib,Female
34.0,4.0,aa,Female
131.0,401.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,en,Female
57.0,65.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,am,Female
113.0,36.0,on,Female
26.0,8.0,un,Female
18.0,5.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ia,Female
66.0,611.0,em,Female
44.0,11.0,ea,Female
64.0,220.0,ak,Female
59.0,10.0,ek,Female
10.0,2.0,er,Female
73.0,16.0,on,Female
26.0,8.0,ia,Female
66.0,611.0,en,Female
57.0,65.0,ua,Female
39.0,98.0,az,Female
36.0,12.0,ei,Female
6.0,22.0,or,Female
19.0,7.0,er,Female
73.0,16.0,en,Female
57.0,65.0,an,Female
423.0,65.0,ih,Female
111.0,21.0,az,Female
36.0,12.0,ia,Female
66.0,611.0,eh,Female
183.0,13.0,ih,Female
111.0,21.0,ih,Female
111.0,21.0,oa,Female
4.0,51.0,al,Female
138.0,55.0,ia,Female
66.0,611.0,ih,Female
111.0,21.0,oa,Female
4.0,51.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,al,Female
138.0,55.0,al,Female
138.0,55.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,al,Female
138.0,55.0,el,Female
48.0,18.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,oa,Female
4.0,51.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,oa,Female
4.0,51.0,ea,Female
64.0,220.0,ua,Female
39.0,98.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ua,Female
39.0,98.0,ar,Female
264.0,30.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ie,Female
5.0,23.0,as,Female
75.0,11.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,an,Female
423.0,65.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,et,Female
41.0,6.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,en,Female
57.0,65.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,aa,Female
131.0,401.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,en,Female
57.0,65.0,eh,Female
183.0,13.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ye,Female
0.0,4.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ia,Female
66.0,611.0,al,Female
138.0,55.0,ed,Female
40.0,5.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,in,Female
90.0,29.0,ia,Female
66.0,611.0,af,Female
11.0,5.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,at,Female
139.0,37.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,is,Female
20.0,11.0,in,Female
90.0,29.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ed,Female
40.0,5.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,en,Female
57.0,65.0,in,Female
90.0,29.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,en,Female
57.0,65.0,us,Female
8.0,4.0,aa,Female
131.0,401.0,en,Female
57.0,65.0,in,Female
90.0,29.0,ea,Female
64.0,220.0,en,Female
57.0,65.0,il,Female
66.0,10.0,al,Female
138.0,55.0,ar,Female
264.0,30.0,ed,Female
40.0,5.0,el,Female
48.0,18.0,ah,Female
269.0,617.0,al,Female
138.0,55.0,ia,Female
66.0,611.0,ab,Female
34.0,11.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,in,Female
90.0,29.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ih,Female
111.0,21.0,ai,Female
178.0,242.0,aa,Female
131.0,401.0,in,Female
90.0,29.0,en,Female
57.0,65.0,aa,Female
131.0,401.0,uk,Female
3.0,1.0,am,Female
113.0,36.0,er,Female
73.0,16.0,ad,Female
121.0,10.0,ya,Female
73.0,168.0,ea,Female
64.0,220.0,at,Female
139.0,37.0,am,Female
113.0,36.0,ar,Female
264.0,30.0,in,Female
90.0,29.0,eh,Female
183.0,13.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ar,Female
264.0,30.0,at,Female
139.0,37.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ar,Female
264.0,30.0,er,Female
73.0,16.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,at,Female
139.0,37.0,en,Female
57.0,65.0,ia,Female
66.0,611.0,or,Female
19.0,7.0,ya,Female
73.0,168.0,ie,Female
5.0,23.0,ya,Female
73.0,168.0,an,Female
423.0,65.0,an,Female
423.0,65.0,oa,Female
4.0,51.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,an,Female
423.0,65.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,en,Female
57.0,65.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,ua,Female
39.0,98.0,aa,Female
131.0,401.0,ua,Female
39.0,98.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,yn,Female
4.0,3.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,en,Female
57.0,65.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ol,Female
3.0,5.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,yr,Female
7.0,2.0,er,Female
73.0,16.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,al,Female
138.0,55.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ar,Female
264.0,30.0,el,Female
48.0,18.0,at,Female
139.0,37.0,af,Female
11.0,5.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ul,Female
35.0,7.0,in,Female
90.0,29.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ab,Female
34.0,11.0,il,Female
66.0,10.0,ya,Female
73.0,168.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ad,Female
121.0,10.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ai,Female
178.0,242.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,ia,Female
66.0,611.0,ea,Female
64.0,220.0,am,Female
113.0,36.0,em,Female
44.0,11.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,am,Female
113.0,36.0,aa,Female
131.0,401.0,at,Female
139.0,37.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,at,Female
139.0,37.0,at,Female
139.0,37.0,ya,Female
73.0,168.0,at,Female
139.0,37.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,az,Female
36.0,12.0,in,Female
90.0,29.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,oa,Female
4.0,51.0,an,Female
423.0,65.0,oa,Female
4.0,51.0,aa,Female
131.0,401.0,ea,Female
64.0,220.0,oa,Female
4.0,51.0,ii,Female
20.0,100.0,oi,Female
7.0,20.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ui,Female
20.0,45.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ab,Female
34.0,11.0,ee,Female
23.0,17.0,ui,Female
20.0,45.0,ia,Female
66.0,611.0,at,Female
139.0,37.0,ar,Female
264.0,30.0,aa,Female
131.0,401.0,ar,Female
264.0,30.0,aa,Female
131.0,401.0,ua,Female
39.0,98.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ea,Female
64.0,220.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ua,Female
39.0,98.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,in,Female
90.0,29.0,ah,Female
269.0,617.0,ui,Female
20.0,45.0,af,Female
11.0,5.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,of,Female
0.0,1.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ih,Female
111.0,21.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ih,Female
111.0,21.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ih,Female
111.0,21.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,il,Female
66.0,10.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ar,Female
264.0,30.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,en,Female
57.0,65.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,un,Female
18.0,5.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ar,Female
264.0,30.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,am,Female
113.0,36.0,ai,Female
178.0,242.0,ar,Female
264.0,30.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ih,Female
111.0,21.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ai,Female
178.0,242.0,at,Female
139.0,37.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,an,Female
423.0,65.0,ah,Female
269.0,617.0,em,Female
44.0,11.0,en,Female
57.0,65.0,at,Female
139.0,37.0,am,Female
113.0,36.0,er,Female
73.0,16.0,er,Female
73.0,16.0,ih,Female
111.0,21.0,ia,Female
66.0,611.0,aa,Female
131.0,401.0,it,Female
117.0,9.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,am,Female
113.0,36.0,aa,Female
131.0,401.0,ai,Female
178.0,242.0,aa,Female
131.0,401.0,aq,Female
17.0,4.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ua,Female
39.0,98.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,un,Female
18.0,5.0,ed,Female
40.0,5.0,ea,Female
64.0,220.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,en,Female
57.0,65.0,az,Female
36.0,12.0,az,Female
36.0,12.0,or,Female
19.0,7.0,en,Female
57.0,65.0,ee,Female
23.0,17.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ar,Female
264.0,30.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,im,Female
59.0,6.0,ia,Female
66.0,611.0,is,Female
20.0,11.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,az,Female
36.0,12.0,ia,Female
66.0,611.0,um,Female
9.0,15.0,aa,Female
131.0,401.0,ay,Female
56.0,11.0,ae,Female
6.0,7.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ez,Female
8.0,2.0,en,Female
57.0,65.0,in,Female
90.0,29.0,en,Female
57.0,65.0,aa,Female
131.0,401.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,in,Female
90.0,29.0,en,Female
57.0,65.0,ea,Female
64.0,220.0,en,Female
57.0,65.0,az,Female
36.0,12.0,ea,Female
64.0,220.0,er,Female
73.0,16.0,ai,Female
178.0,242.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,en,Female
57.0,65.0,ya,Female
73.0,168.0,ea,Female
64.0,220.0,an,Female
423.0,65.0,am,Female
113.0,36.0,an,Female
423.0,65.0,az,Female
36.0,12.0,en,Female
57.0,65.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ua,Female
39.0,98.0,ua,Female
39.0,98.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,oq,Female
1.0,1.0,en,Female
57.0,65.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,am,Female
113.0,36.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,en,Female
57.0,65.0,ah,Female
269.0,617.0,at,Female
139.0,37.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,oa,Female
4.0,51.0,aa,Female
131.0,401.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ad,Female
121.0,10.0,ad,Female
121.0,10.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,an,Female
423.0,65.0,ui,Female
20.0,45.0,ui,Female
20.0,45.0,ia,Female
66.0,611.0,ua,Female
39.0,98.0,ua,Female
39.0,98.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,yr,Female
7.0,2.0,ea,Female
64.0,220.0,ua,Female
39.0,98.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,aa,Female
131.0,401.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,aa,Female
131.0,401.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ul,Female
35.0,7.0,ea,Female
64.0,220.0,ia,Female
66.0,611.0,ya,Female
73.0,168.0,ia,Female
66.0,611.0,ar,Female
264.0,30.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ah,Female
269.0,617.0,ua,Female
39.0,98.0,ah,Female
269.0,617.0,as,Female
75.0,11.0,us,Female
8.0,4.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,ya,Female
73.0,168.0,ah,Female
269.0,617.0,ea,Female
64.0,220.0,ah,Female
269.0,617.0,er,Female
73.0,16.0,ia,Female
66.0,611.0,ah,Female
269.0,617.0,ia,Female
66.0,611.0,ia,Female
66.0,611.0,ai,Female
178.0,242.0,ea,Female
